time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   2.2150000e+01	   4.7466794e-01	   9.9338956e-02	   5.1857704e-01	  -2.9948237e-01	  -3.0686809e-15	   1.1956644e+00	  -4.8882128e-01	  -3.8871200e-01	  -2.6096527e-01	  -2.4727027e-16	  -2.6426893e-01	   1.6362230e-01	  -2.9260946e-02	  -4.1237100e-01	   2.2540437e-14	   3.6423479e-01	   3.0063681e-01	   7.7643909e-01	  -2.5484859e-01	   1.7174896e-14	   2.2992973e+00	   5.4039488e-01	   1.6066963e-15	   1.1860639e-16	  -6.1742625e-03	  -5.2065809e-01	  -6.3200914e-16	   4.0285884e-01	  -1.1340267e-01	   4.1700832e-16	   7.6441408e-02	  -1.2510291e-01	  -6.5565294e-01	   1.4735142e-01	  -2.0680328e-01	  -3.2713096e-01	   1.2451471e-15	  -5.3300696e-01	   4.9574481e-01	   2.8591152e-01	   6.8472724e-02	   3.5633477e-15	  -7.5151173e-03	  -5.3714988e-01	  -1.5029039e-01	   5.6100105e-01	  -4.4088060e-15	  -3.1947991e-01	  -4.5221633e-01	  -6.2458184e-01	   3.8715579e-01	  -9.7422847e-15	  -1.1601058e+00	  -1.8006790e-01	  -8.1667805e-16	   1.0483638e-15	  -6.3035916e-01	   1.8372386e-03	   4.1517808e-16	  -1.4723847e-01	   7.9567425e-02	  -6.6225699e-16	  -1.9366650e-01	  -2.4536348e-01	  -1.8098500e-01	   2.4669037e-01	   3.1177376e-01	  -6.2661332e-01	  -1.8235338e-15	   6.6265749e-01	   6.9235299e-03	  -1.0280048e-01	  -1.9249255e-01	   3.3160774e-15	  -2.7178405e-01	  -3.7352758e-01	  -1.7955134e-01	   1.4863005e-01	   1.8131630e-14	   4.4754877e-02	  -1.5157952e-01	   1.5185725e-01	   1.3230720e-01	   7.4326116e-15	   1.1391915e+00	   3.6032699e-01	   7.9001828e-16	   1.1669702e-15	  -6.3653342e-01	  -5.1882085e-01	  -2.1683106e-16	   2.5562038e-01	  -3.3835247e-02	  -2.4524868e-16	  -1.1722509e-01	  -3.7046638e-01	
   2.2200000e+01	   4.6258012e-01	   1.1034477e-01	   5.2297010e-01	  -2.7654754e-01	  -3.0720391e-15	   1.2140347e+00	  -4.9434449e-01	  -3.7543915e-01	  -2.6915393e-01	  -3.4867886e-16	  -3.0300271e-01	   1.6882158e-01	  -1.7510647e-02	  -4.3920069e-01	   2.2520214e-14	   3.9001218e-01	   3.4135649e-01	   7.9383901e-01	  -2.6932768e-01	   1.7599706e-14	   2.3330033e+00	   5.4815920e-01	   1.6181005e-15	   5.1686258e-17	  -1.1537182e-01	  -5.2420162e-01	  -5.6761176e-16	   4.0056667e-01	  -1.2297726e-01	   4.2708828e-16	   7.7191821e-02	  -1.2399844e-01	  -6.4501482e-01	   1.3064816e-01	  -2.1327512e-01	  -3.5567741e-01	   1.2447101e-15	  -5.3300097e-01	   5.0584869e-01	   2.7377481e-01	   8.0834014e-02	   3.6157565e-15	   3.3865516e-02	  -5.4685921e-01	  -1.6603067e-01	   5.9320253e-01	  -4.4216056e-15	  -3.4899157e-01	  -5.0573755e-01	  -6.4784030e-01	   4.0656047e-01	  -9.8629112e-15	  -1.1776470e+00	  -1.8901159e-01	  -8.3650325e-16	   1.1323690e-15	  -6.4035959e-01	   1.9996719e-03	   4.1716175e-16	  -1.4675123e-01	   7.7411382e-02	  -6.6104075e-16	  -1.9490052e-01	  -2.4625753e-01	  -1.8243470e-01	   2.4099293e-01	   3.0969499e-01	  -6.3222495e-01	  -1.8273290e-15	   6.8103370e-01	   1.1504209e-02	  -1.0166434e-01	  -1.8831991e-01	   3.2670777e-15	  -2.6913720e-01	  -3.7803763e-01	  -1.8354132e-01	   1.5400184e-01	   1.8098608e-14	   4.1020614e-02	  -1.6438107e-01	   1.4599872e-01	   1.3723279e-01	   7.7367943e-15	   1.1553563e+00	   3.5914761e-01	   7.8159727e-16	   1.1840553e-15	  -7.5573141e-01	  -5.2220195e-01	  -1.5045001e-16	   2.5381544e-01	  -4.5565881e-02	  -2.3395247e-16	  -1.1770870e-01	  -3.7025597e-01	
   2.2250000e+01	   4.5403864e-01	   1.2142815e-01	   5.2698715e-01	  -2.4930870e-01	  -3.0741816e-15	   1.2258903e+00	  -4.9904715e-01	  -3.6232846e-01	  -2.7828170e-01	  -4.3816597e-16	  -3.4306537e-01	   1.7395183e-01	  -9.0125162e-03	  -4.6380879e-01	   2.2566418e-14	   4.1535949e-01	   3.8087688e-01	   8.1042008e-01	  -2.8376731e-01	   1.8049000e-14	   2.3585982e+00	   5.5560958e-01	   1.6275780e-15	  -2.0446627e-17	  -2.1516836e-01	  -5.2769084e-01	  -5.2246997e-16	   3.9804876e-01	  -1.2941835e-01	   4.3938357e-16	   7.7883582e-02	  -1.2344959e-01	  -6.3843028e-01	   1.1375575e-01	  -2.1926844e-01	  -3.8962572e-01	   1.2436545e-15	  -5.3078124e-01	   5.1469222e-01	   2.6397744e-01	   9.4580472e-02	   3.6411916e-15	   7.7429673e-02	  -5.5607384e-01	  -1.7740191e-01	   6.2250168e-01	  -4.4486520e-15	  -3.7781536e-01	  -5.5747794e-01	  -6.7022635e-01	   4.2603139e-01	  -9.9709756e-15	  -1.1948454e+00	  -1.9654996e-01	  -8.5370156e-16	   1.2224566e-15	  -6.5789110e-01	   2.1952330e-03	   4.2257131e-16	  -1.4615961e-01	   7.6169556e-02	  -6.6215738e-16	  -1.9604706e-01	  -2.4707194e-01	  -1.8439164e-01	   2.3518390e-01	   3.0771870e-01	  -6.3893443e-01	  -1.8305271e-15	   6.9510905e-01	   1.5645079e-02	  -9.8351024e-02	  -1.8370123e-01	   3.2030256e-15	  -2.6563570e-01	  -3.8212201e-01	  -1.8641443e-01	   1.5869289e-01	   1.8117766e-14	   3.7544127e-02	  -1.7660107e-01	   1.4019373e-01	   1.4226409e-01	   8.0780244e-15	   1.1637528e+00	   3.5905961e-01	   7.7387648e-16	   1.2020100e-15	  -8.7305946e-01	  -5.2549561e-01	  -9.9898657e-17	   2.5188915e-01	  -5.3248792e-02	  -2.2277381e-16	  -1.1816348e-01	  -3.7052153e-01	
   2.2300000e+01	   4.4897887e-01	   1.3223877e-01	   5.3083282e-01	  -2.1838413e-01	  -3.0750877e-15	   1.2311123e+00	  -5.0274467e-01	  -3.4928529e-01	  -2.8811343e-01	  -5.1377683e-16	  -3.8399154e-01	   1.7876269e-01	  -3.9901191e-03	  -4.8608005e-01	   2.2670847e-14	   4.4031967e-01	   4.1858912e-01	   8.2574892e-01	  -2.9812051e-01	   1.8514471e-14	   2.3758735e+00	   5.6270087e-01	   1.6350527e-15	  -9.7126443e-17	  -3.0569958e-01	  -5.3109732e-01	  -5.0209281e-16	   3.9526006e-01	  -1.3252884e-01	   4.5370505e-16	   7.8527186e-02	  -1.2346729e-01	  -6.3571977e-01	   9.7163126e-02	  -2.2505559e-01	  -4.2819119e-01	   1.2419670e-15	  -5.2602808e-01	   5.2198111e-01	   2.5606725e-01	   1.0944889e-01	   3.6370386e-15	   1.2262533e-01	  -5.6447599e-01	  -1.8419734e-01	   6.4877927e-01	  -4.4846470e-15	  -4.0604794e-01	  -6.0664632e-01	  -6.9121166e-01	   4.4549381e-01	  -1.0062472e-14	  -1.2110780e+00	  -2.0267541e-01	  -8.6786771e-16	   1.3172640e-15	  -6.8220442e-01	   2.4243125e-03	   4.3198884e-16	  -1.4547024e-01	   7.5734746e-02	  -6.6556701e-16	  -1.9708954e-01	  -2.4780060e-01	  -1.8674090e-01	   2.2940190e-01	   3.0577723e-01	  -6.4657532e-01	  -1.8331207e-15	   7.0508418e-01	   1.9236444e-02	  -9.3218038e-02	  -1.7866454e-01	   3.1232618e-15	  -2.6136621e-01	  -3.8571330e-01	  -1.8818746e-01	   1.6269921e-01	   1.8186200e-14	   3.4271734e-02	  -1.8805720e-01	   1.3453726e-01	   1.4737331e-01	   8.4519992e-15	   1.1647955e+00	   3.6002545e-01	   7.6718499e-16	   1.2201375e-15	  -9.8790400e-01	  -5.2867300e-01	  -7.0103975e-17	   2.4978982e-01	  -5.6794090e-02	  -2.1186196e-16	  -1.1856236e-01	  -3.7126789e-01	
   2.2350000e+01	   4.4716197e-01	   1.4244580e-01	   5.3475337e-01	  -1.8456328e-01	  -3.0747718e-15	   1.2296459e+00	  -5.0520196e-01	  -3.3622568e-01	  -2.9839300e-01	  -5.7428305e-16	  -4.2528728e-01	   1.8300494e-01	  -2.5514711e-03	  -5.0593702e-01	   2.2822492e-14	   4.6492254e-01	   4.5391663e-01	   8.3939512e-01	  -3.1233805e-01	   1.8988438e-14	   2.3846873e+00	   5.6940778e-01	   1.6405272e-15	  -1.7789323e-16	  -3.8726486e-01	  -5.3440046e-01	  -5.1085655e-16	   3.9216562e-01	  -1.3225391e-01	   4.6987300e-16	   7.9136411e-02	  -1.2404306e-01	  -6.3649831e-01	   8.1335410e-02	  -2.3096285e-01	  -4.7037305e-01	   1.2396604e-15	  -5.1840350e-01	   5.2736360e-01	   2.4955329e-01	   1.2514116e-01	   3.6017157e-15	   1.6886278e-01	  -5.7177189e-01	  -1.8636646e-01	   6.7195781e-01	  -4.5239183e-15	  -4.3376837e-01	  -6.5250117e-01	  -7.1027061e-01	   4.6486544e-01	  -1.0133691e-14	  -1.2257276e+00	  -2.0742631e-01	  -8.7869155e-16	   1.4159778e-15	  -7.1237199e-01	   2.6860667e-03	   4.4580565e-16	  -1.4469323e-01	   7.6000865e-02	  -6.7121848e-16	  -1.9801430e-01	  -2.4844137e-01	  -1.8933633e-01	   2.2378121e-01	   3.0379053e-01	  -6.5493633e-01	  -1.8351114e-15	   7.1124236e-01	   2.2161640e-02	  -8.6672385e-02	  -1.7325184e-01	   3.0274326e-15	  -2.5642450e-01	  -3.8876695e-01	  -1.8891793e-01	   1.6602079e-01	   1.8298574e-14	   3.1154170e-02	  -1.9858455e-01	   1.2912450e-01	   1.5252740e-01	   8.8547471e-15	   1.1589596e+00	   3.6198147e-01	   7.6183564e-16	   1.2380846e-15	  -1.0996368e+00	  -5.3171440e-01	  -6.5050899e-17	   2.4747239e-01	  -5.6253041e-02	  -2.0134548e-16	  -1.1887789e-01	  -3.7248443e-01	
   2.2400000e+01	   4.4818041e-01	   1.5175083e-01	   5.3902435e-01	  -1.4877686e-01	  -3.0732872e-15	   1.2215086e+00	  -5.0615907e-01	  -3.2310044e-01	  -3.0885195e-01	  -6.1913362e-16	  -4.6643230e-01	   1.8644457e-01	  -4.6804042e-03	  -5.2333233e-01	   2.3007990e-14	   4.8917105e-01	   4.8633914e-01	   8.5094900e-01	  -3.2636423e-01	   1.9464178e-14	   2.3849648e+00	   5.7572530e-01	   1.6440752e-15	  -2.6241081e-16	  -4.6025413e-01	  -5.3758827e-01	  -5.5153876e-16	   3.8874655e-01	  -1.2869622e-01	   4.8771901e-16	   7.9728092e-02	  -1.2514844e-01	  -6.4018214e-01	   6.6695851e-02	  -2.3735485e-01	  -5.1499276e-01	   1.2367757e-15	  -5.0757087e-01	   5.3046382e-01	   2.4395139e-01	   1.4133239e-01	   3.5347188e-15	   2.1551955e-01	  -5.7770406e-01	  -1.8401757e-01	   6.9198621e-01	  -4.5606119e-15	  -4.6102148e-01	  -6.9438190e-01	  -7.2690155e-01	   4.8405214e-01	  -1.0181353e-14	  -1.2382117e+00	  -2.1088480e-01	  -8.8597026e-16	   1.5183166e-15	  -7.4738001e-01	   2.9787186e-03	   4.6416465e-16	  -1.4384122e-01	   7.6876280e-02	  -6.7905130e-16	  -1.9881126e-01	  -2.4899594e-01	  -1.9200173e-01	   2.1844668e-01	   3.0166950e-01	  -6.6376962e-01	  -1.8365115e-15	   7.1393769e-01	   2.4304750e-02	  -7.9149053e-02	  -1.6751956e-01	   2.9155852e-15	  -2.5091276e-01	  -3.9125949e-01	  -1.8869797e-01	   1.6865389e-01	   1.8447378e-14	   2.8149574e-02	  -2.0804277e-01	   1.2404745e-01	   1.5768791e-01	   9.2828256e-15	   1.1467530e+00	   3.6484050e-01	   7.5810492e-16	   1.2559057e-15	  -1.2076341e+00	  -5.3460955e-01	  -8.7374110e-17	   2.4490533e-01	  -5.1819938e-02	  -1.9133228e-16	  -1.1908317e-01	  -3.7414438e-01	
   2.2450000e+01	   4.5147444e-01	   1.5989962e-01	   5.4393377e-01	  -1.1206428e-01	  -3.0707277e-15	   1.2068059e+00	  -5.0535961e-01	  -3.0991330e-01	  -3.1921797e-01	  -6.4832543e-16	  -5.0688915e-01	   1.8887433e-01	  -1.0232302e-02	  -5.3824013e-01	   2.3212177e-14	   5.1302452e-01	   5.1540547e-01	   8.6004033e-01	  -3.4012967e-01	   1.9935993e-14	   2.3766920e+00	   5.8166594e-01	   1.6458355e-15	  -3.5035965e-16	  -5.2507241e-01	  -5.4065693e-01	  -6.2494153e-16	   3.8500550e-01	  -1.2212017e-01	   5.0708538e-16	   8.0321537e-02	  -1.2673599e-01	  -6.4600956e-01	   5.3609416e-02	  -2.4461326e-01	  -5.6073470e-01	   1.2333819e-15	  -4.9322811e-01	   5.3091885e-01	   2.3882346e-01	   1.5767989e-01	   3.4365816e-15	   2.6195290e-01	  -5.8205564e-01	  -1.7741288e-01	   7.0882130e-01	  -4.5889541e-15	  -4.8779712e-01	  -7.3172525e-01	  -7.4064935e-01	   5.0293965e-01	  -1.0202690e-14	  -1.2480080e+00	  -2.1317116e-01	  -8.8961943e-16	   1.6244227e-15	  -7.8622349e-01	   3.2999520e-03	   4.8691317e-16	  -1.4292838e-01	   7.8298217e-02	  -6.8899494e-16	  -1.9947433e-01	  -2.4946937e-01	  -1.9453512e-01	   2.1350903e-01	   2.9932050e-01	  -6.7279897e-01	  -1.8373457e-15	   7.1357780e-01	   2.5559245e-02	  -7.1089834e-02	  -1.6153808e-01	   2.7882562e-15	  -2.4493625e-01	  -3.9318131e-01	  -1.8764519e-01	   1.7058116e-01	   1.8623223e-14	   2.5227398e-02	  -2.1631978e-01	   1.1939098e-01	   1.6280998e-01	   9.7333031e-15	   1.1286840e+00	   3.6849478e-01	   7.5621606e-16	   1.2740631e-15	  -1.3112959e+00	  -5.3735698e-01	  -1.3802835e-16	   2.4207712e-01	  -4.3821953e-02	  -1.8190956e-16	  -1.1915279e-01	  -3.7620536e-01	
   2.2500000e+01	   4.5635780e-01	   1.6669163e-01	   5.4976187e-01	  -7.5533826e-02	  -3.0672281e-15	   1.1857425e+00	  -5.0257787e-01	  -2.9673380e-01	  -3.2922301e-01	  -6.6224919e-16	  -5.4611984e-01	   1.9012222e-01	  -1.8935953e-02	  -5.5064785e-01	   2.3418734e-14	   5.3638553e-01	   5.4073816e-01	   8.6635570e-01	  -3.5354375e-01	   2.0399058e-14	   2.3598988e+00	   5.8725495e-01	   1.6460085e-15	  -4.4131088e-16	  -5.8207404e-01	  -5.4360948e-01	  -7.2963994e-16	   3.8097107e-01	  -1.1293237e-01	   5.2782218e-16	   8.0937585e-02	  -1.2874194e-01	  -6.5307367e-01	   4.2369685e-02	  -2.5311065e-01	  -6.0619600e-01	   1.2295757e-15	  -4.7514564e-01	   5.2841486e-01	   2.3381048e-01	   1.7383374e-01	   3.3087859e-15	   3.0752037e-01	  -5.8464884e-01	  -1.6695672e-01	   7.2241086e-01	  -4.6035657e-15	  -5.1401436e-01	  -7.6407078e-01	  -7.5112687e-01	   5.2138481e-01	  -1.0195531e-14	  -1.2546644e+00	  -2.1443533e-01	  -8.8968179e-16	   1.7346735e-15	  -8.2798997e-01	   3.6473461e-03	   5.1357228e-16	  -1.4196950e-01	   8.0236422e-02	  -7.0096566e-16	  -2.0000148e-01	  -2.4986926e-01	  -1.9671587e-01	   2.0906132e-01	   2.9665122e-01	  -6.8172983e-01	  -1.8376524e-15	   7.1059689e-01	   2.5836991e-02	  -6.2923325e-02	  -1.5538927e-01	   2.6465367e-15	  -2.3859947e-01	  -3.9452661e-01	  -1.8589268e-01	   1.7176301e-01	   1.8815168e-14	   2.2371166e-02	  -2.2333262e-01	   1.1522883e-01	   1.6784106e-01	   1.0203527e-14	   1.1052344e+00	   3.7281963e-01	   7.5632676e-16	   1.2933626e-15	  -1.4100640e+00	  -5.3996213e-01	  -2.1606766e-16	   2.3900156e-01	  -3.2695950e-02	  -1.7314347e-16	  -1.1906389e-01	  -3.7861120e-01	
   2.2550000e+01	   4.6205293e-01	   1.7198653e-01	   5.5675934e-01	  -4.0312917e-02	  -3.0629635e-15	   1.1586121e+00	  -4.9763861e-01	  -2.8370519e-01	  -3.3861091e-01	  -6.6153522e-16	  -5.8360535e-01	   1.9005516e-01	  -3.0401902e-02	  -5.6055197e-01	   2.3610865e-14	   5.5909497e-01	   5.6203800e-01	   8.6965263e-01	  -3.6649202e-01	   2.0849196e-14	   2.3346393e+00	   5.9252527e-01	   1.6448535e-15	  -5.3459248e-16	  -6.3151788e-01	  -5.4645372e-01	  -8.6188575e-16	   3.7670057e-01	  -1.0164389e-01	   5.4978204e-16	   8.1597372e-02	  -1.3109021e-01	  -6.6036747e-01	   3.3190075e-02	  -2.6318189e-01	  -6.4994980e-01	   1.2254781e-15	  -4.5319606e-01	   5.2271427e-01	   2.2865800e-01	   1.8944896e-01	   3.1536466e-15	   3.5160311e-01	  -5.8534042e-01	  -1.5317849e-01	   7.3268609e-01	  -4.5997774e-15	  -5.3951594e-01	  -7.9106598e-01	  -7.5803224e-01	   5.3921292e-01	  -1.0158407e-14	  -1.2577912e+00	  -2.1484666e-01	  -8.8633155e-16	   1.8494303e-15	  -8.7191856e-01	   4.0188172e-03	   5.4332890e-16	  -1.4097937e-01	   8.2686237e-02	  -7.1486070e-16	  -2.0039456e-01	  -2.5020468e-01	  -1.9831454e-01	   2.0517661e-01	   2.9357745e-01	  -6.9026272e-01	  -1.8374854e-15	   7.0541608e-01	   2.5075659e-02	  -5.5047188e-02	  -1.4916195e-01	   2.4921113e-15	  -2.3200225e-01	  -3.9528526e-01	  -1.8358040e-01	   1.7213412e-01	   1.9011088e-14	   1.9579022e-02	  -2.2902798e-01	   1.1162039e-01	   1.7272090e-01	   1.0690788e-14	   1.0768481e+00	   3.7767862e-01	   7.5852199e-16	   1.3148378e-15	  -1.5034364e+00	  -5.4243491e-01	  -3.1855685e-16	   2.3572120e-01	  -1.8957655e-02	  -1.6507866e-16	  -1.1879719e-01	  -3.8129489e-01	
   2.2600000e+01	   4.6773337e-01	   1.7570815e-01	   5.6512679e-01	  -7.4922645e-03	  -3.0581459e-15	   1.1257681e+00	  -4.9042500e-01	  -2.7104521e-01	  -3.4714489e-01	  -6.4691786e-16	  -6.1886395e-01	   1.8857788e-01	  -4.4138142e-02	  -5.6796139e-01	   2.3771913e-14	   5.8093514e-01	   5.7909234e-01	   8.6976879e-01	  -3.7883918e-01	   2.1282725e-14	   2.3009823e+00	   5.9751281e-01	   1.6426836e-15	  -6.2917179e-16	  -6.7354645e-01	  -5.4919998e-01	  -1.0156949e-15	   3.7228039e-01	  -8.8830046e-02	   5.7281335e-16	   8.2320959e-02	  -1.3369738e-01	  -6.6683803e-01	   2.6198565e-02	  -2.7509668e-01	  -6.9061698e-01	   1.2212302e-15	  -4.2737026e-01	   5.1366768e-01	   2.2323102e-01	   2.0419886e-01	   2.9741719e-15	   3.9362727e-01	  -5.8401746e-01	  -1.3671029e-01	   7.3956827e-01	  -4.5738749e-15	  -5.6407264e-01	  -8.1247604e-01	  -7.6116006e-01	   5.5622211e-01	  -1.0090696e-14	  -1.2570435e+00	  -2.1458279e-01	  -8.7987131e-16	   1.9687702e-15	  -9.1743045e-01	   4.4130359e-03	   5.7505663e-16	  -1.3997215e-01	   8.5659823e-02	  -7.3055091e-16	  -2.0065880e-01	  -2.5048509e-01	  -1.9910467e-01	   2.0190672e-01	   2.9003012e-01	  -6.9810924e-01	  -1.8369156e-15	   6.9839783e-01	   2.3242678e-02	  -4.7814191e-02	  -1.4294603e-01	   2.3272541e-15	  -2.2523668e-01	  -3.9543958e-01	  -1.8084844e-01	   1.7160688e-01	   1.9198038e-14	   1.6862497e-02	  -2.3338370e-01	   1.0860873e-01	   1.7738293e-01	   1.1192029e-14	   1.0439388e+00	   3.8293001e-01	   7.6281225e-16	   1.3395984e-15	  -1.5909769e+00	  -5.4478695e-01	  -4.4063824e-16	   2.3230824e-01	  -3.1702230e-03	  -1.5773756e-16	  -1.1833784e-01	  -3.8418247e-01	
   2.2650000e+01	   4.7256509e-01	   1.7784563e-01	   5.7499750e-01	   2.1928756e-02	  -3.0530204e-15	   1.0875917e+00	  -4.8087665e-01	  -2.5903825e-01	  -3.5461535e-01	  -6.1916041e-16	  -6.5146554e-01	   1.8562960e-01	  -5.9573192e-02	  -5.7290700e-01	   2.3885879e-14	   6.0163798e-01	   5.9178515e-01	   8.6662651e-01	  -3.9043310e-01	   2.1696383e-14	   2.2590169e+00	   6.0225064e-01	   1.6398566e-15	  -7.2358736e-16	  -7.0818558e-01	  -5.5185897e-01	  -1.1831400e-15	   3.6782328e-01	  -7.5094875e-02	   5.9675354e-16	   8.3125969e-02	  -1.3647785e-01	  -6.7143838e-01	   2.1436139e-02	  -2.8903611e-01	  -7.2693690e-01	   1.2169888e-15	  -3.9778555e-01	   5.0121266e-01	   2.1751547e-01	   2.1778754e-01	   2.7739285e-15	   4.3307991e-01	  -5.8059647e-01	  -1.1825895e-01	   7.4298787e-01	  -4.5232157e-15	  -5.8739324e-01	  -8.2819571e-01	  -7.6040652e-01	   5.7218890e-01	  -9.9927285e-15	  -1.2521066e+00	  -2.1381771e-01	  -8.7071915e-16	   2.0922497e-15	  -9.6413396e-01	   4.8297554e-03	   6.0736912e-16	  -1.3896092e-01	   8.9179592e-02	  -7.4787355e-16	  -2.0080216e-01	  -2.5071926e-01	  -1.9887328e-01	   1.9928177e-01	   2.8596139e-01	  -7.0500815e-01	  -1.8360316e-15	   6.8980615e-01	   2.0336013e-02	  -4.1522778e-02	  -1.3682781e-01	   2.1547681e-15	  -2.1838563e-01	  -3.9496687e-01	  -1.7783215e-01	   1.7008087e-01	   1.9362663e-14	   1.4244745e-02	  -2.3641055e-01	   1.0621999e-01	   1.8175580e-01	   1.1703654e-14	   1.0069102e+00	   3.8843293e-01	   7.6913748e-16	   1.3686624e-15	  -1.6723195e+00	  -5.4702921e-01	  -5.7577089e-16	   2.2886235e-01	   1.4084717e-02	  -1.5112001e-16	  -1.1767619e-01	  -3.8719711e-01	
   2.2700000e+01	   4.7574000e-01	   1.7844991e-01	   5.8642433e-01	   4.7090309e-02	  -3.0478596e-15	   1.0444720e+00	  -4.6898716e-01	  -2.4802062e-01	  -3.6084767e-01	  -5.7905880e-16	  -6.8103997e-01	   1.8118008e-01	  -7.6083051e-02	  -5.7545421e-01	   2.3937920e-14	   6.2089564e-01	   6.0010571e-01	   8.6023271e-01	  -4.0110582e-01	   2.2087261e-14	   2.2088704e+00	   6.0676229e-01	   1.6367607e-15	  -8.1595945e-16	  -7.3536181e-01	  -5.5444018e-01	  -1.3548416e-15	   3.6346235e-01	  -6.1037775e-02	   6.2142448e-16	   8.4026432e-02	  -1.3934860e-01	  -6.7316773e-01	   1.8861156e-02	  -3.0507456e-01	  -7.5782958e-01	   1.2129196e-15	  -3.6469174e-01	   4.8537118e-01	   2.1160940e-01	   2.2996020e-01	   2.5569470e-15	   4.6951677e-01	  -5.7502604e-01	  -9.8575247e-02	   7.4291099e-01	  -4.4462357e-15	  -6.0913664e-01	  -8.3825908e-01	  -7.5576924e-01	   5.8686991e-01	  -9.8658385e-15	  -1.2426929e+00	  -2.1271040e-01	  -8.5938579e-16	   2.2187535e-15	  -1.0118063e+00	   5.2699671e-03	   6.3870446e-16	  -1.3795714e-01	   9.3272219e-02	  -7.6662825e-16	  -2.0083457e-01	  -2.5091458e-01	  -1.9742773e-01	   1.9731107e-01	   2.8134977e-01	  -7.1073927e-01	  -1.8349400e-15	   6.7978024e-01	   1.6384018e-02	  -3.6411226e-02	  -1.3088746e-01	   1.9778882e-15	  -2.1152320e-01	  -3.9384596e-01	  -1.7465830e-01	   1.6745678e-01	   1.9491684e-14	   1.1758997e-02	  -2.3815338e-01	   1.0446347e-01	   1.8576409e-01	   1.2221423e-14	   9.6617757e-01	   3.9405189e-01	   7.7737492e-16	   1.4027940e-15	  -1.7471681e+00	  -5.4917022e-01	  -7.1613710e-16	   2.2550521e-01	   3.2234444e-02	  -1.4520378e-16	  -1.1680814e-01	  -3.9026319e-01	
