time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   2.9050000e+01	   1.7936776e-01	   1.6132410e-01	  -9.1264409e-02	  -2.0432461e-01	  -5.5716392e-16	   5.4032838e-01	  -6.4435741e-02	  -1.6607720e-01	  -1.0755049e-01	   6.9499432e-15	   8.9861965e-03	   4.8264600e-03	  -4.6785081e-01	   2.0629515e-01	   7.4417837e-15	   3.6529288e-01	  -3.1477055e-01	   1.0916546e+00	   3.5692794e-03	   1.2990394e-14	   1.6855042e-03	  -9.5227757e-02	   3.2697406e-15	  -6.0335316e-14	  -2.6326675e-01	  -2.0182660e-03	   3.1736646e-14	  -3.5077683e-02	   2.4850099e-01	   3.6208812e-14	  -1.2211598e-01	  -3.2402809e-01	   9.0589252e-03	  -5.0733596e-02	   5.5858637e-03	   1.0539539e-01	  -2.7160683e-16	  -2.3276861e-01	   1.6514247e-01	  -3.8557480e-02	   1.3313919e-01	   1.0542153e-15	  -8.4870962e-02	  -6.6979592e-02	   7.9042129e-02	  -5.8562887e-01	  -3.4572755e-15	  -8.5814131e-02	  -1.1545362e-01	  -2.0768144e-01	   2.9562800e-02	  -6.4787225e-15	  -9.8243249e-02	  -9.4103749e-02	  -1.4224247e-15	   6.8714623e-14	   1.2846025e-03	  -1.6907211e-01	  -1.0231875e-13	  -4.5847470e-02	  -5.0191714e-02	  -4.6514878e-14	   9.4361163e-02	   8.9603789e-02	   1.8842668e-01	   1.1059050e-01	  -8.5678546e-02	  -9.8929224e-02	  -8.2877075e-16	   3.0755977e-01	   1.0070673e-01	  -2.0463468e-01	   2.5588700e-02	   8.0041585e-15	  -7.5884766e-02	  -6.2153132e-02	  -3.8880868e-01	  -3.7933372e-01	   3.9845082e-15	   2.7947875e-01	  -4.3022416e-01	   8.8397319e-01	   3.3132079e-02	   6.5116714e-15	  -9.6557745e-02	  -1.8933151e-01	   1.8473158e-15	   8.3793071e-15	  -2.6198215e-01	  -1.7109038e-01	  -7.0582101e-14	  -8.0925154e-02	   1.9830928e-01	  -1.0306065e-14	  -2.7754822e-02	  -2.3442430e-01	
   2.9100000e+01	   1.7304553e-01	   1.5995358e-01	  -9.5730916e-02	  -2.0560264e-01	  -5.1345548e-16	   5.3427937e-01	  -7.8026181e-02	  -1.6105314e-01	  -1.0803012e-01	   7.0196980e-15	   1.4250237e-02	   3.9520638e-03	  -4.7672427e-01	   1.9604398e-01	   7.4378211e-15	   3.5805799e-01	  -3.1244526e-01	   1.0984865e+00	   3.8673849e-04	   1.2099336e-14	  -3.2534771e-03	  -8.6803895e-02	   3.2927499e-15	  -6.0221494e-14	  -2.6306145e-01	  -4.1009288e-03	   3.1682331e-14	  -3.5697540e-02	   2.4742557e-01	   3.6306298e-14	  -1.2366711e-01	  -3.2712760e-01	   1.0564374e-02	  -4.8758000e-02	   1.0804697e-02	   1.0776119e-01	  -2.9679981e-16	  -2.4013643e-01	   1.7880435e-01	  -4.2279303e-02	   1.3370039e-01	   1.0236952e-15	  -9.5361908e-02	  -6.8301641e-02	   8.1375499e-02	  -5.7496733e-01	  -3.4838656e-15	  -7.8946673e-02	  -1.2104283e-01	  -2.1816540e-01	   3.2113042e-02	  -6.0468680e-15	  -9.7440206e-02	  -1.0050717e-01	  -1.4332649e-15	   6.8521210e-14	   1.2655321e-03	  -1.6912656e-01	  -1.0238904e-13	  -4.6492205e-02	  -5.1552739e-02	  -4.6573198e-14	   9.3004092e-02	   8.9174231e-02	   1.8360990e-01	   1.1119558e-01	  -8.4926219e-02	  -9.7841451e-02	  -8.1025529e-16	   2.9414294e-01	   1.0077817e-01	  -2.0333244e-01	   2.5670270e-02	   8.0433931e-15	  -8.1111670e-02	  -6.4349578e-02	  -3.9534877e-01	  -3.7892335e-01	   3.9539555e-15	   2.7911131e-01	  -4.3348809e-01	   8.8032109e-01	   3.2499780e-02	   6.0524677e-15	  -1.0069368e-01	  -1.8731106e-01	   1.8594850e-15	   8.2997159e-15	  -2.6179592e-01	  -1.7322749e-01	  -7.0706713e-14	  -8.2189744e-02	   1.9587283e-01	  -1.0266899e-14	  -3.0663015e-02	  -2.3795337e-01	
   2.9150000e+01	   1.6673078e-01	   1.5852903e-01	  -9.9532617e-02	  -2.0659979e-01	  -4.7401513e-16	   5.2864196e-01	  -8.9052434e-02	  -1.5562814e-01	  -1.0854895e-01	   7.1096018e-15	   1.9720771e-02	   2.8728173e-03	  -4.8768182e-01	   1.8499546e-01	   7.4240829e-15	   3.5137514e-01	  -3.0846644e-01	   1.1052782e+00	  -3.2089628e-03	   1.1252772e-14	  -7.7812359e-03	  -7.8220716e-02	   3.3141349e-15	  -6.0137328e-14	  -2.6288608e-01	  -6.0450089e-03	   3.1584500e-14	  -3.6181291e-02	   2.4648874e-01	   3.6419570e-14	  -1.2529535e-01	  -3.3018813e-01	   1.1925879e-02	  -4.6729027e-02	   1.5301937e-02	   1.1026953e-01	  -3.1936183e-16	  -2.4848297e-01	   1.8896450e-01	  -4.6217367e-02	   1.3429710e-01	   9.8629330e-16	  -1.0608709e-01	  -6.9361074e-02	   8.6286023e-02	  -5.6340754e-01	  -3.5012679e-15	  -7.3185015e-02	  -1.2792415e-01	  -2.2885408e-01	   3.4884840e-02	  -5.6403850e-15	  -9.6950084e-02	  -1.0694682e-01	  -1.4421606e-15	   6.8353427e-14	   1.3293861e-03	  -1.6916209e-01	  -1.0243676e-13	  -4.7210709e-02	  -5.2929682e-02	  -4.6656763e-14	   9.1728899e-02	   8.8780162e-02	   1.7865666e-01	   1.1180000e-01	  -8.4230679e-02	  -9.6330267e-02	  -7.9337696e-16	   2.8015899e-01	   9.9912063e-02	  -2.0184551e-01	   2.5748154e-02	   8.0958951e-15	  -8.6366319e-02	  -6.6488257e-02	  -4.0139579e-01	  -3.7841208e-01	   3.9228150e-15	   2.7819013e-01	  -4.3639059e-01	   8.7642413e-01	   3.1675877e-02	   5.6123867e-15	  -1.0473132e-01	  -1.8516753e-01	   1.8719743e-15	   8.2160995e-15	  -2.6155670e-01	  -1.7520710e-01	  -7.0852262e-14	  -8.3392000e-02	   1.9355906e-01	  -1.0237193e-14	  -3.3566454e-02	  -2.4140797e-01	
   2.9200000e+01	   1.6051855e-01	   1.5698670e-01	  -1.0270743e-01	  -2.0727189e-01	  -4.3948295e-16	   5.2336047e-01	  -9.7547520e-02	  -1.4986349e-01	  -1.0912148e-01	   7.2193510e-15	   2.5324859e-02	   1.5498571e-03	  -5.0054006e-01	   1.7352631e-01	   7.4007067e-15	   3.4533781e-01	  -3.0331104e-01	   1.1119063e+00	  -7.3228013e-03	   1.0449010e-14	  -1.1888508e-02	  -6.9708666e-02	   3.3340660e-15	  -6.0078981e-14	  -2.6272589e-01	  -7.8143378e-03	   3.1446481e-14	  -3.6510000e-02	   2.4568915e-01	   3.6546089e-14	  -1.2701135e-01	  -3.3319798e-01	   1.3055809e-02	  -4.4589784e-02	   1.9081939e-02	   1.1286075e-01	  -3.3909562e-16	  -2.5761493e-01	   1.9556928e-01	  -5.0361066e-02	   1.3493965e-01	   9.4206116e-16	  -1.1696848e-01	  -7.0090067e-02	   9.3549451e-02	  -5.5139091e-01	  -3.5093466e-15	  -6.8639200e-02	  -1.3534692e-01	  -2.3957722e-01	   3.8006836e-02	  -5.2584113e-15	  -9.6779675e-02	  -1.1331603e-01	  -1.4491463e-15	   6.8208293e-14	   1.4667199e-03	  -1.6918091e-01	  -1.0246008e-13	  -4.8004947e-02	  -5.4316405e-02	  -4.6763253e-14	   9.0548235e-02	   8.8421330e-02	   1.7357436e-01	   1.1239692e-01	  -8.3625493e-02	  -9.4411139e-02	  -7.7857857e-16	   2.6574554e-01	   9.8021762e-02	  -2.0022456e-01	   2.5818170e-02	   8.1614122e-15	  -9.1643622e-02	  -6.8540210e-02	  -4.0699061e-01	  -3.7786460e-01	   3.8913601e-15	   2.7669861e-01	  -4.3865796e-01	   8.7232910e-01	   3.0684034e-02	   5.1905982e-15	  -1.0866818e-01	  -1.8302469e-01	   1.8849197e-15	   8.1293124e-15	  -2.6125917e-01	  -1.7699525e-01	  -7.1013600e-14	  -8.4514948e-02	   1.9137274e-01	  -1.0217163e-14	  -3.6463120e-02	  -2.4477665e-01	
   2.9250000e+01	   1.5450005e-01	   1.5527368e-01	  -1.0529461e-01	  -2.0758843e-01	  -4.1043719e-16	   5.1838785e-01	  -1.0357327e-01	  -1.4382412e-01	  -1.0975869e-01	   7.3484227e-15	   3.0986084e-02	  -4.5449620e-05	  -5.1508391e-01	   1.6204389e-01	   7.3679888e-15	   3.4001833e-01	  -2.9751236e-01	   1.1182397e+00	  -1.2043723e-02	   9.6861838e-15	  -1.5574288e-02	  -6.1491287e-02	   3.3527386e-15	  -6.0042177e-14	  -2.6256473e-01	  -9.3753594e-03	   3.1272203e-14	  -3.6668123e-02	   2.4502663e-01	   3.6683321e-14	  -1.2882542e-01	  -3.3614645e-01	   1.3869585e-02	  -4.2296279e-02	   2.2151933e-02	   1.1547908e-01	  -3.5585214e-16	  -2.6732761e-01	   1.9860925e-01	  -5.4703219e-02	   1.3563410e-01	   8.9114162e-16	  -1.2792127e-01	  -7.0432760e-02	   1.0289948e-01	  -5.3939689e-01	  -3.5081482e-15	  -6.5386993e-02	  -1.4251297e-01	  -2.5016272e-01	   4.1592410e-02	  -4.9000396e-15	  -9.6932049e-02	  -1.1950915e-01	  -1.4543105e-15	   6.8082439e-14	   1.6669667e-03	  -1.6918512e-01	  -1.0245801e-13	  -4.8874217e-02	  -5.5706575e-02	  -4.6890039e-14	   8.9474097e-02	   8.8097732e-02	   1.6836964e-01	   1.1297740e-01	  -8.3142680e-02	  -9.2109354e-02	  -7.6628933e-16	   2.5106024e-01	   9.5035977e-02	  -1.9852733e-01	   2.5875412e-02	   8.2395643e-15	  -9.6935184e-02	  -7.0478209e-02	  -4.1218443e-01	  -3.7735300e-01	   3.8598406e-15	   2.7463133e-01	  -4.4002533e-01	   8.6807693e-01	   2.9548687e-02	   4.7861442e-15	  -1.1250634e-01	  -1.8100043e-01	   1.8984281e-15	   8.0402617e-15	  -2.6089777e-01	  -1.7856048e-01	  -7.1185811e-14	  -8.5542340e-02	   1.8932005e-01	  -1.0206718e-14	  -3.9351325e-02	  -2.4804872e-01	
   2.9300000e+01	   1.4875956e-01	   1.5335084e-01	  -1.0733522e-01	  -2.0753355e-01	  -3.8737198e-16	   5.1368450e-01	  -1.0720851e-01	  -1.3757816e-01	  -1.1046765e-01	   7.4960859e-15	   3.6623544e-02	  -1.9297868e-03	  -5.3106716e-01	   1.5096226e-01	   7.3263814e-15	   3.3546400e-01	  -2.9163910e-01	   1.1241430e+00	  -1.7439446e-02	   8.9624335e-15	  -1.8845346e-02	  -5.3778255e-02	   3.3703685e-15	  -6.0022346e-14	  -2.6238447e-01	  -1.0697579e-02	   3.1066131e-14	  -3.6643218e-02	   2.4450243e-01	   3.6828808e-14	  -1.3074642e-01	  -3.3902326e-01	   1.4288552e-02	  -3.9820316e-02	   2.4524470e-02	   1.1807537e-01	  -3.6953298e-16	  -2.7740969e-01	   1.9811196e-01	  -5.9238997e-02	   1.3638155e-01	   8.3376868e-16	  -1.3885297e-01	  -7.0348387e-02	   1.1402864e-01	  -5.2791591e-01	  -3.4979065e-15	  -6.3469094e-02	  -1.4861091e-01	  -2.6044119e-01	   4.5732965e-02	  -4.5644056e-15	  -9.7406758e-02	  -1.2542546e-01	  -1.4577942e-15	   6.7972259e-14	   1.9185674e-03	  -1.6917686e-01	  -1.0243042e-13	  -4.9815237e-02	  -5.7093653e-02	  -4.7034254e-14	   8.8517365e-02	   8.7809462e-02	   1.6304811e-01	   1.1353052e-01	  -8.2810753e-02	  -8.9458181e-02	  -7.5690496e-16	   2.3627480e-01	   9.0903450e-02	  -1.9681715e-01	   2.5913898e-02	   8.3298546e-15	  -1.0222943e-01	  -7.2278174e-02	  -4.1703852e-01	  -3.7695364e-01	   3.8284749e-15	   2.7199491e-01	  -4.4025001e-01	   8.6370177e-01	   2.8293519e-02	   4.3980280e-15	  -1.1625210e-01	  -1.7920371e-01	   1.9125743e-15	   7.9499133e-15	  -2.6046590e-01	  -1.7987444e-01	  -7.1364293e-14	  -8.6458455e-02	   1.8740878e-01	  -1.0205446e-14	  -4.2229052e-02	  -2.5121380e-01	
   2.9350000e+01	   1.4337201e-01	   1.5119457e-01	  -1.0887304e-01	  -2.0710366e-01	  -3.7068085e-16	   5.0921722e-01	  -1.0854463e-01	  -1.3119622e-01	  -1.1125144e-01	   7.6614149e-15	   4.2150513e-02	  -4.1076190e-03	  -5.4821032e-01	   1.4067914e-01	   7.2764859e-15	   3.3169513e-01	  -2.8626540e-01	   1.1294800e+00	  -2.3552151e-02	   8.2760423e-15	  -2.1715757e-02	  -4.6759828e-02	   3.3871878e-15	  -6.0014725e-14	  -2.6216455e-01	  -1.1754060e-02	   3.0833249e-14	  -3.6425674e-02	   2.4411861e-01	   3.6980230e-14	  -1.3278090e-01	  -3.4181829e-01	   1.4242066e-02	  -3.7151067e-02	   2.6219879e-02	   1.2060719e-01	  -3.8009084e-16	  -2.8764800e-01	   1.9414037e-01	  -6.3965335e-02	   1.3717772e-01	   7.7026533e-16	  -1.4966262e-01	  -6.9812823e-02	   1.2658693e-01	  -5.1742388e-01	  -3.4790433e-15	  -6.2887076e-02	  -1.5285737e-01	  -2.7024956e-01	   5.0492185e-02	  -4.2507561e-15	  -9.8200114e-02	  -1.3097249e-01	  -1.4597853e-15	   6.7874012e-14	   2.2091174e-03	  -1.6915837e-01	  -1.0237793e-13	  -5.0822328e-02	  -5.8470782e-02	  -4.7192850e-14	   8.7687314e-02	   8.7556560e-02	   1.5761408e-01	   1.1404350e-01	  -8.2653157e-02	  -8.6496468e-02	  -7.5077169e-16	   2.2156922e-01	   8.5595736e-02	  -1.9516156e-01	   2.5926275e-02	   8.4316803e-15	  -1.0751211e-01	  -7.3920442e-02	  -4.2162340e-01	  -3.7674474e-01	   3.7974426e-15	   2.6880805e-01	  -4.3912277e-01	   8.5923046e-01	   2.6940034e-02	   4.0252863e-15	  -1.1991587e-01	  -1.7773232e-01	   1.9274025e-15	   7.8592870e-15	  -2.5995543e-01	  -1.8091243e-01	  -7.1544677e-14	  -8.7248002e-02	   1.8564783e-01	  -1.0212619e-14	  -4.5093582e-02	  -2.5426173e-01	
   2.9400000e+01	   1.3840112e-01	   1.4879740e-01	  -1.0995668e-01	  -2.0630249e-01	  -3.6064667e-16	   5.0495724e-01	  -1.0768988e-01	  -1.2474969e-01	  -1.1210914e-01	   7.8432924e-15	   4.7473299e-02	  -6.5732717e-03	  -5.6619805e-01	   1.3156092e-01	   7.2190457e-15	   3.2870585e-01	  -2.8193196e-01	   1.1341172e+00	  -3.0395549e-02	   7.6255251e-15	  -2.4206558e-02	  -4.0602424e-02	   3.4034429e-15	  -6.0014436e-14	  -2.6188196e-01	  -1.2521942e-02	   3.0579039e-14	  -3.6008575e-02	   2.4387669e-01	   3.7135454e-14	  -1.3493254e-01	  -3.4452152e-01	   1.3669203e-02	  -3.4295263e-02	   2.7269911e-02	   1.2303620e-01	  -3.8752803e-16	  -2.9783100e-01	   1.8679709e-01	  -6.8881072e-02	   1.3801267e-01	   7.0104090e-16	  -1.6024048e-01	  -6.8817274e-02	   1.4018096e-01	  -5.0836669e-01	  -3.4521660e-15	  -6.3605075e-02	  -1.5454707e-01	  -2.7943484e-01	   5.5901972e-02	  -3.9584894e-15	  -9.9305420e-02	  -1.3606882e-01	  -1.4605102e-15	   6.7783879e-14	   2.5255622e-03	  -1.6913194e-01	  -1.0230168e-13	  -5.1887618e-02	  -5.9830631e-02	  -4.7362663e-14	   8.6991147e-02	   8.7338856e-02	   1.5207033e-01	   1.1450213e-01	  -8.2686772e-02	  -8.3266286e-02	  -7.4817470e-16	   2.0712624e-01	   7.9107206e-02	  -1.9363077e-01	   2.5903526e-02	   8.5443333e-15	  -1.1276719e-01	  -7.5390546e-02	  -4.2601710e-01	  -3.7680576e-01	   3.7668797e-15	   2.6510078e-01	  -4.3647903e-01	   8.5468232e-01	   2.5506423e-02	   3.6670356e-15	  -1.2351198e-01	  -1.7667125e-01	   1.9429327e-15	   7.7694429e-15	  -2.5935640e-01	  -1.8165388e-01	  -7.1722642e-14	  -8.7896193e-02	   1.8404606e-01	  -1.0227209e-14	  -4.7941396e-02	  -2.5718266e-01	
   2.9450000e+01	   1.3389747e-01	   1.4616767e-01	  -1.1064279e-01	  -2.0513578e-01	  -3.5743704e-16	   5.0087593e-01	  -1.0477822e-01	  -1.1830820e-01	  -1.1303600e-01	   8.0403980e-15	   5.2491119e-02	  -9.3149678e-03	  -5.8467913e-01	   1.2393446e-01	   7.1549389e-15	   3.2646737e-01	  -2.7910334e-01	   1.1379277e+00	  -3.7953220e-02	   7.0096585e-15	  -2.6345553e-02	  -3.5444873e-02	   3.4193946e-15	  -6.0016528e-14	  -2.6151169e-01	  -1.2982950e-02	   3.0309425e-14	  -3.5387766e-02	   2.4377594e-01	   3.7292558e-14	  -1.3720182e-01	  -3.4712311e-01	   1.2520718e-02	  -3.1276344e-02	   2.7722339e-02	   1.2532445e-01	  -3.9189359e-16	  -3.0774960e-01	   1.7623167e-01	  -7.3987024e-02	   1.3887063e-01	   6.2658853e-16	  -1.7046914e-01	  -6.7364409e-02	   1.5437690e-01	  -5.0115175e-01	  -3.4180583e-15	  -6.5554351e-02	  -1.5310827e-01	  -2.8785823e-01	   6.1959924e-02	  -3.6871659e-15	  -1.0071295e-01	  -1.4064657e-01	  -1.4602231e-15	   6.7697987e-14	   2.8544769e-03	  -1.6909985e-01	  -1.0220313e-13	  -5.3001270e-02	  -6.1165295e-02	  -4.7540458e-14	   8.6433562e-02	   8.7155844e-02	   1.4641818e-01	   1.1489133e-01	  -8.2920450e-02	  -7.9811329e-02	  -7.4933063e-16	   1.9312633e-01	   7.1453452e-02	  -1.9229523e-01	   2.5834625e-02	   8.6669866e-15	  -1.1797802e-01	  -7.6679377e-02	  -4.3030223e-01	  -3.7721729e-01	   3.7368806e-15	   2.6091301e-01	  -4.3221161e-01	   8.5006946e-01	   2.4006705e-02	   3.3224927e-15	  -1.2705851e-01	  -1.7609145e-01	   1.9591715e-15	   7.6814591e-15	  -2.5865721e-01	  -1.8208280e-01	  -7.1893707e-14	  -8.8389036e-02	   1.8261064e-01	  -1.0247900e-14	  -5.0768259e-02	  -2.5996727e-01	
   2.9500000e+01	   1.2989660e-01	   1.4332860e-01	  -1.1099845e-01	  -2.0360803e-01	  -3.6110430e-16	   4.9693893e-01	  -9.9977061e-02	  -1.1193698e-01	  -1.1402405e-01	   8.2511932e-15	   5.7097721e-02	  -1.2319137e-02	  -6.0327166e-01	   1.1807877e-01	   7.0851706e-15	   3.2493182e-01	  -2.7813219e-01	   1.1407970e+00	  -4.6178011e-02	   6.4274704e-15	  -2.8167239e-02	  -3.1395581e-02	   3.4353175e-15	  -6.0016007e-14	  -2.6102765e-01	  -1.3123911e-02	   3.0030651e-14	  -3.4562051e-02	   2.4381183e-01	   3.7449840e-14	  -1.3958576e-01	  -3.4961343e-01	   1.0761379e-02	  -2.8132872e-02	   2.7644447e-02	   1.2743162e-01	  -3.9327920e-16	  -3.1719569e-01	   1.6264723e-01	  -7.9285146e-02	   1.3973024e-01	   5.4748201e-16	  -1.8022657e-01	  -6.5463840e-02	   1.6870963e-01	  -4.9613783e-01	  -3.3776663e-15	  -6.8638676e-02	  -1.4815148e-01	  -2.9539942e-01	   6.8628163e-02	  -3.4364917e-15	  -1.0240963e-01	  -1.4465332e-01	  -1.4591945e-15	   6.7612413e-14	   3.1824444e-03	  -1.6906413e-01	  -1.0208372e-13	  -5.4151747e-02	  -6.2466341e-02	  -4.7722961e-14	   8.6016374e-02	   8.7006554e-02	   1.4065798e-01	   1.1519573e-01	  -8.3354008e-02	  -7.6176407e-02	  -7.5438350e-16	   1.7974324e-01	   6.2670167e-02	  -1.9122213e-01	   2.5706186e-02	   8.7986752e-15	  -1.2312884e-01	  -7.7782977e-02	  -4.3456203e-01	  -3.7805905e-01	   3.7075043e-15	   2.5629314e-01	  -4.2628367e-01	   8.4539762e-01	   2.2450152e-02	   2.9909787e-15	  -1.3057687e-01	  -1.7604890e-01	   1.9761230e-15	   7.5964059e-15	  -2.5784521e-01	  -1.8218804e-01	  -7.2053070e-14	  -8.8713798e-02	   1.8134549e-01	  -1.0273121e-14	  -5.3569383e-02	  -2.6260687e-01	
   2.9550000e+01	   1.2641757e-01	   1.4031708e-01	  -1.1110166e-01	  -2.0172181e-01	  -3.7158902e-16	   4.9310006e-01	  -9.3491017e-02	  -1.0569483e-01	  -1.1506311e-01	   8.4739123e-15	   6.1184567e-02	  -1.5573214e-02	  -6.2157444e-01	   1.1421573e-01	   7.0108596e-15	   3.2403562e-01	  -2.7923843e-01	   1.1426278e+00	  -5.4993001e-02	   5.8782043e-15	  -2.9712671e-02	  -2.8531159e-02	   3.4514960e-15	  -6.0007868e-14	  -2.6040399e-01	  -1.2937255e-02	   2.9749091e-14	  -3.3533350e-02	   2.4397514e-01	   3.7605807e-14	  -1.4207786e-01	  -3.5198290e-01	   8.3721167e-03	  -2.4916817e-02	   2.7123558e-02	   1.2931410e-01	  -3.9181438e-16	  -3.2596000e-01	   1.4630413e-01	  -8.4776836e-02	   1.4056535e-01	   4.6437124e-16	  -1.8939099e-01	  -6.3129216e-02	   1.8269874e-01	  -4.9362161e-01	  -3.3320750e-15	  -7.2738804e-02	  -1.3949857e-01	  -3.0196006e-01	   7.5834166e-02	  -3.2062867e-15	  -1.0437849e-01	  -1.4805303e-01	  -1.4576986e-15	   6.7523187e-14	   3.4964954e-03	  -1.6902630e-01	  -1.0194467e-13	  -5.5326134e-02	  -6.3724974e-02	  -4.7906887e-14	   8.5738282e-02	   8.6889437e-02	   1.3478969e-01	   1.1540027e-01	  -8.3978103e-02	  -7.2407716e-02	  -7.6340340e-16	   1.6714006e-01	   5.2813113e-02	  -1.9047167e-01	   2.5502237e-02	   8.9382835e-15	  -1.2820643e-01	  -7.8702430e-02	  -4.3887571e-01	  -3.7940588e-01	   3.6787846e-15	   2.5129682e-01	  -4.1873700e-01	   8.4066778e-01	   2.0841165e-02	   2.6719176e-15	  -1.3409116e-01	  -1.7658418e-01	   1.9937974e-15	   7.5153192e-15	  -2.5690750e-01	  -1.8196355e-01	  -7.2195577e-14	  -8.8859484e-02	   1.8025017e-01	  -1.0301080e-14	  -5.6339575e-02	  -2.6509346e-01	
   2.9600000e+01	   1.2346240e-01	   1.3718266e-01	  -1.1103945e-01	  -1.9947897e-01	  -3.8872622e-16	   4.8929701e-01	  -8.5561710e-02	  -9.9633245e-02	  -1.1614215e-01	   8.7065724e-15	   6.4644461e-02	  -1.9065950e-02	  -6.3918434e-01	   1.1250404e-01	   6.9332174e-15	   3.2370182e-01	  -2.8250445e-01	   1.1433443e+00	  -6.4294659e-02	   5.3612707e-15	  -3.1029137e-02	  -2.6896743e-02	   3.4682184e-15	  -5.9987142e-14	  -2.5961641e-01	  -1.2421425e-02	   2.9471003e-14	  -3.2306712e-02	   2.4425181e-01	   3.7759147e-14	  -1.4466816e-01	  -3.5422181e-01	   5.3511446e-03	  -2.1692140e-02	   2.6264348e-02	   1.3092576e-01	  -3.8766126e-16	  -3.3383124e-01	   1.2751990e-01	  -9.0460896e-02	   1.4134628e-01	   3.7797557e-16	  -1.9784615e-01	  -6.0378259e-02	   1.9587068e-01	  -4.9382726e-01	  -3.2824791e-15	  -7.7715701e-02	  -1.2718803e-01	  -3.0746600e-01	   8.3474477e-02	  -2.9964390e-15	  -1.0659808e-01	  -1.5082613e-01	  -1.4560021e-15	   6.7426322e-14	   3.7845363e-03	  -1.6898712e-01	  -1.0178682e-13	  -5.6510535e-02	  -6.4932305e-02	  -4.8088975e-14	   8.5594856e-02	   8.6802246e-02	   1.2881355e-01	   1.1549052e-01	  -8.4775100e-02	  -6.8553211e-02	  -7.7638748e-16	   1.5546577e-01	   4.1958186e-02	  -1.9009414e-01	   2.5204133e-02	   9.0845479e-15	  -1.3320169e-01	  -7.9444209e-02	  -4.4331366e-01	  -3.8132322e-01	   3.6507382e-15	   2.4598612e-01	  -4.0969248e-01	   8.3587830e-01	   1.9179818e-02	   2.3648317e-15	  -1.3762722e-01	  -1.7772288e-01	   2.0122163e-15	   7.4391792e-15	  -2.5583188e-01	  -1.8140855e-01	  -7.2315816e-14	  -8.8817247e-02	   1.7931951e-01	  -1.0329828e-14	  -5.9073304e-02	  -2.6741956e-01	
