time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   2.2000000e+00	  -3.3656415e-01	  -5.0549514e-02	   1.8190152e-01	   8.8633120e-02	  -6.7127570e-16	   3.9687914e-03	  -4.9517997e-01	   1.4028233e-01	   2.1096097e-01	  -5.6684950e-16	  -8.5937729e-02	   1.9994172e-01	  -5.7498076e-01	  -2.2350411e-01	  -1.3350599e-14	  -2.0861210e-01	  -1.3518748e-01	   6.7142189e-02	   2.0486352e-02	  -8.5323447e-16	  -2.2992775e-02	   6.9718858e-02	  -3.9219804e-16	  -8.3431765e-17	   4.6059321e-02	   3.7396387e-02	  -5.0266084e-16	   3.4375063e-02	   3.4119212e-02	   2.5694233e-15	   7.0815743e-03	   4.5753442e-02	  -7.6732156e-02	   1.4542443e-03	   1.1522346e-02	  -2.0152643e-01	  -1.2115821e-15	   1.4741797e-01	   8.4304492e-01	  -1.2824844e-01	  -1.3105263e-01	  -1.8608171e-16	   1.7025660e-01	  -4.4227788e-02	   7.4496549e-01	  -1.8755684e-01	  -4.9128549e-15	  -2.8265869e-03	  -2.7749451e-02	  -8.2062338e-02	  -9.4315849e-02	  -2.3384391e-15	  -2.3463768e-01	  -2.2638543e-01	   4.2605494e-16	   1.8319412e-16	  -7.0540108e-02	  -2.7483490e-02	   8.0588119e-17	  -6.1702621e-02	  -7.6456215e-02	  -1.8186865e-15	   3.5765512e-02	  -1.8511140e-02	  -4.1329631e-01	  -4.9095270e-02	   1.9342386e-01	  -1.1289331e-01	  -1.8828578e-15	   1.5138676e-01	   3.4786495e-01	   1.2033885e-02	   7.9908342e-02	  -7.5293121e-16	   8.4318866e-02	   1.5571393e-01	   1.6998473e-01	  -4.1106094e-01	  -1.8263454e-14	  -2.1143869e-01	  -1.6293693e-01	  -1.4920149e-02	  -7.3829497e-02	  -3.1916736e-15	  -2.5763046e-01	  -1.5666657e-01	   3.3856900e-17	   9.9762354e-17	  -2.4480788e-02	   9.9128968e-03	  -4.2207272e-16	  -2.7327558e-02	  -4.2337003e-02	   7.5073673e-16	   4.2847087e-02	   2.7242302e-02	
   2.2500000e+00	  -3.4437331e-01	  -5.2575758e-02	   1.8508536e-01	   8.8814320e-02	  -4.4976468e-16	  -4.6226472e-03	  -4.7362269e-01	   1.4508938e-01	   2.1548972e-01	  -5.8749203e-16	  -7.2093117e-02	   1.9999201e-01	  -5.9814639e-01	  -2.2357166e-01	  -1.3586036e-14	  -2.0628919e-01	  -1.4076043e-01	   6.7710418e-02	   2.8268916e-02	  -9.1279150e-16	  -2.3020424e-02	   6.6357292e-02	  -4.0783336e-16	  -8.0868521e-17	   4.6358169e-02	   4.0101097e-02	  -4.8345900e-16	   3.5095982e-02	   3.4380103e-02	   2.6058031e-15	   6.3050364e-03	   4.8287234e-02	  -7.5260339e-02	   3.1621980e-03	   1.0949689e-02	  -2.0377475e-01	  -1.2820640e-15	   1.5532805e-01	   8.2343869e-01	  -1.3276911e-01	  -1.3654826e-01	  -1.9182609e-16	   1.5483352e-01	  -5.1093647e-02	   7.7853448e-01	  -1.8579232e-01	  -4.9631463e-15	  -9.9054975e-03	  -2.5390909e-02	  -8.1918710e-02	  -1.0520314e-01	  -2.3694388e-15	  -2.3621976e-01	  -2.2110795e-01	   4.4603855e-16	   1.8299078e-16	  -7.2024083e-02	  -2.8681334e-02	   8.3439420e-17	  -6.3041044e-02	  -7.7920288e-02	  -1.8442471e-15	   3.5413324e-02	  -1.9506698e-02	  -4.1963365e-01	  -4.9413560e-02	   1.9603505e-01	  -1.1496043e-01	  -1.7318286e-15	   1.5070540e-01	   3.4981600e-01	   1.2320266e-02	   7.8941458e-02	  -7.7931812e-16	   8.2740399e-02	   1.4889836e-01	   1.8038809e-01	  -4.0936398e-01	  -1.8549182e-14	  -2.1619468e-01	  -1.6615134e-01	  -1.4208292e-02	  -7.6934220e-02	  -3.2822303e-15	  -2.5924019e-01	  -1.5475066e-01	   3.8205193e-17	   1.0212226e-16	  -2.5665914e-02	   1.1419763e-02	  -4.0001958e-16	  -2.7945061e-02	  -4.3540185e-02	   7.6155609e-16	   4.1718361e-02	   2.8780536e-02	
   2.3000000e+00	  -3.5232240e-01	  -5.4670788e-02	   1.8817427e-01	   8.8634452e-02	  -2.3404529e-16	  -1.3622652e-02	  -4.4907833e-01	   1.4925428e-01	   2.1947098e-01	  -6.1348333e-16	  -5.7446797e-02	   1.9856316e-01	  -6.1882654e-01	  -2.2301533e-01	  -1.3823948e-14	  -2.0414403e-01	  -1.4477550e-01	   6.8242766e-02	   3.5824473e-02	  -9.7170432e-16	  -2.3068059e-02	   6.2830886e-02	  -4.1878333e-16	  -7.8040104e-17	   4.6427388e-02	   4.2752297e-02	  -4.6196777e-16	   3.5922912e-02	   3.4688845e-02	   2.6441476e-15	   5.4844848e-03	   5.0816078e-02	  -7.3566912e-02	   5.0640562e-03	   1.0616014e-02	  -2.0556589e-01	  -1.3503417e-15	   1.6329327e-01	   8.0006791e-01	  -1.3665391e-01	  -1.4154780e-01	  -1.9372038e-16	   1.3830641e-01	  -5.6386935e-02	   8.0923438e-01	  -1.8439360e-01	  -5.0144362e-15	  -1.6779244e-02	  -2.5236225e-02	  -8.1757333e-02	  -1.1578945e-01	  -2.3989726e-15	  -2.3752880e-01	  -2.1554488e-01	   4.6028494e-16	   1.8296256e-16	  -7.3428457e-02	  -2.9959211e-02	   8.6119865e-17	  -6.4391673e-02	  -7.9351147e-02	  -1.8698180e-15	   3.4983537e-02	  -2.0483864e-02	  -4.2588931e-01	  -4.9606731e-02	   1.9879028e-01	  -1.1693144e-01	  -1.5843870e-15	   1.4967062e-01	   3.5098957e-01	   1.2600373e-02	   7.7923186e-02	  -8.0720371e-16	   8.0859609e-02	   1.4217623e-01	   1.9040785e-01	  -4.0740893e-01	  -1.8838384e-14	  -2.2092327e-01	  -1.7001173e-01	  -1.3514568e-02	  -7.9964980e-02	  -3.3706770e-15	  -2.6059686e-01	  -1.5271400e-01	   4.1501613e-17	   1.0492246e-16	  -2.7001069e-02	   1.2793086e-02	  -3.7584791e-16	  -2.8468761e-02	  -4.4662302e-02	   7.7432962e-16	   4.0468022e-02	   3.0332215e-02	
   2.3500000e+00	  -3.6038984e-01	  -5.6790510e-02	   1.9109814e-01	   8.8101146e-02	  -2.4835147e-17	  -2.3057070e-02	  -4.2188038e-01	   1.5269006e-01	   2.2285601e-01	  -6.4477687e-16	  -4.2371939e-02	   1.9559549e-01	  -6.3688490e-01	  -2.2176508e-01	  -1.4066598e-14	  -2.0230320e-01	  -1.4715579e-01	   6.8761171e-02	   4.3006793e-02	  -1.0296342e-15	  -2.3117307e-02	   5.9247757e-02	  -4.2460071e-16	  -7.4992385e-17	   4.6290913e-02	   4.5338065e-02	  -4.3851302e-16	   3.6863362e-02	   3.5050944e-02	   2.6844333e-15	   4.6385392e-03	   5.3310239e-02	  -7.1657641e-02	   7.0985113e-03	   1.0609869e-02	  -2.0690406e-01	  -1.4162168e-15	   1.7138066e-01	   7.7334262e-01	  -1.3979055e-01	  -1.4598813e-01	  -1.9166079e-16	   1.2115668e-01	  -5.9951207e-02	   8.3690391e-01	  -1.8347309e-01	  -5.0665220e-15	  -2.3274720e-02	  -2.7372849e-02	  -8.1610005e-02	  -1.2588677e-01	  -2.4272083e-15	  -2.3858600e-01	  -2.0980658e-01	   4.6820568e-16	   1.8315125e-16	  -7.4744715e-02	  -3.1307482e-02	   8.8578993e-17	  -6.5753398e-02	  -8.0745064e-02	  -1.8953020e-15	   3.4473777e-02	  -2.1433472e-02	  -4.3204748e-01	  -4.9691999e-02	   2.0170801e-01	  -1.1880291e-01	  -1.4410519e-15	   1.4832359e-01	   3.5146223e-01	   1.2899511e-02	   7.6867876e-02	  -8.3643767e-16	   7.8784746e-02	   1.3564428e-01	   2.0001901e-01	  -4.0523816e-01	  -1.9133120e-14	  -2.2557792e-01	  -1.7452864e-01	  -1.2848834e-02	  -8.2879982e-02	  -3.4568424e-15	  -2.6170331e-01	  -1.5055882e-01	   4.3604975e-17	   1.0815886e-16	  -2.8453802e-02	   1.4030583e-02	  -3.4993403e-16	  -2.8890037e-02	  -4.5694120e-02	   7.8913130e-16	   3.9112316e-02	   3.1876767e-02	
   2.4000000e+00	  -3.6855021e-01	  -5.8895288e-02	   1.9379419e-01	   8.7234605e-02	   1.7730634e-16	  -3.2911275e-02	  -3.9240454e-01	   1.5533180e-01	   2.2560843e-01	  -6.8119390e-16	  -2.7278682e-02	   1.9108758e-01	  -6.5216430e-01	  -2.1974860e-01	  -1.4316022e-14	  -2.0088206e-01	  -1.4786059e-01	   6.9285378e-02	   4.9674809e-02	  -1.0862804e-15	  -2.3146294e-02	   5.5718109e-02	  -4.2500614e-16	  -7.1784283e-17	   4.5975619e-02	   4.7846854e-02	  -4.1344613e-16	   3.7923746e-02	   3.5474004e-02	   2.7265762e-15	   3.7888694e-03	   5.5740075e-02	  -6.9541494e-02	   9.2086209e-03	   1.1007510e-02	  -2.0780885e-01	  -1.4795361e-15	   1.7965297e-01	   7.4373186e-01	  -1.4209235e-01	  -1.4981930e-01	  -1.8564612e-16	   1.0391382e-01	  -6.1700430e-02	   8.6134934e-01	  -1.8313983e-01	  -5.1191480e-15	  -2.9233729e-02	  -3.1838283e-02	  -8.1506607e-02	  -1.3531426e-01	  -2.4543369e-15	  -2.3941674e-01	  -2.0400534e-01	   4.6941306e-16	   1.8361589e-16	  -7.5966904e-02	  -3.2716110e-02	   9.0767039e-17	  -6.7124991e-02	  -8.2100753e-02	  -1.9205896e-15	   3.3881671e-02	  -2.2346647e-02	  -4.3809170e-01	  -4.9686667e-02	   2.0480170e-01	  -1.2057425e-01	  -1.3022297e-15	   1.4674170e-01	   3.5132733e-01	   1.3239450e-02	   7.5789136e-02	  -8.6684002e-16	   7.6635142e-02	   1.2938715e-01	   2.0918504e-01	  -4.0288842e-01	  -1.9435170e-14	  -2.3011579e-01	  -1.7969887e-01	  -1.2221230e-02	  -8.5639453e-02	  -3.5406173e-15	  -2.6256304e-01	  -1.4828723e-01	   4.4406913e-17	   1.1183160e-16	  -2.9991285e-02	   1.5130744e-02	  -3.2267909e-16	  -2.9201245e-02	  -4.6626749e-02	   8.0598652e-16	   3.7670541e-02	   3.3393428e-02	
   2.4500000e+00	  -3.7677514e-01	  -6.0951318e-02	   1.9620902e-01	   8.6063753e-02	   3.7201515e-16	  -4.3113342e-02	  -3.6106586e-01	   1.5713977e-01	   2.2770762e-01	  -7.2243858e-16	  -1.2593934e-02	   1.8509189e-01	  -6.6448983e-01	  -2.1689444e-01	  -1.4573955e-14	  -1.9998245e-01	  -1.4688508e-01	   6.9832054e-02	   5.5696742e-02	  -1.1413878e-15	  -2.3130743e-02	   5.2351203e-02	  -4.1989643e-16	  -6.8487414e-17	   4.5510278e-02	   5.0267366e-02	  -3.8715787e-16	   3.9108381e-02	   3.5967671e-02	   2.7704460e-15	   2.9593089e-03	   5.8076321e-02	  -6.7230251e-02	   1.1343686e-02	   1.1870092e-02	  -2.0831052e-01	  -1.5401967e-15	   1.8814594e-01	   7.1176033e-01	  -1.4350220e-01	  -1.5300866e-01	  -1.7577263e-16	   8.7130840e-02	  -6.1614634e-02	   8.8234668e-01	  -1.8349518e-01	  -5.1720350e-15	  -3.4516252e-02	  -3.8620733e-02	  -8.1473894e-02	  -1.4390365e-01	  -2.4805635e-15	  -2.4004928e-01	  -1.9825237e-01	   4.6372908e-16	   1.8443173e-16	  -7.7091646e-02	  -3.4174724e-02	   9.2644503e-17	  -6.8504772e-02	  -8.3419452e-02	  -1.9455756e-15	   3.3204955e-02	  -2.3214994e-02	  -4.4400539e-01	  -4.9607632e-02	   2.0807911e-01	  -1.2224677e-01	  -1.1681815e-15	   1.4503260e-01	   3.5069446e-01	   1.3637570e-02	   7.4698962e-02	  -8.9821122e-16	   7.4536906e-02	   1.2347726e-01	   2.1785684e-01	  -4.0038961e-01	  -1.9745990e-14	  -2.3449870e-01	  -1.8550582e-01	  -1.1641840e-02	  -8.8206907e-02	  -3.6219513e-15	  -2.6318002e-01	  -1.4590117e-01	   4.3832653e-17	   1.1594432e-16	  -3.1581368e-02	   1.6092642e-02	  -2.9451337e-16	  -2.9396391e-02	  -4.7451782e-02	   8.2487049e-16	   3.6164264e-02	   3.4861327e-02	
   2.5000000e+00	  -3.8503404e-01	  -6.2931596e-02	   1.9830042e-01	   8.4621580e-02	   5.5915639e-16	  -5.3521685e-02	  -3.2832093e-01	   1.5809997e-01	   2.2915073e-01	  -7.6812325e-16	   1.2616094e-03	   1.7770656e-01	  -6.7367425e-01	  -2.1313633e-01	  -1.4841764e-14	  -1.9969035e-01	  -1.4425872e-01	   7.0413900e-02	   6.0954121e-02	  -1.1947586e-15	  -2.3045306e-02	   4.9252115e-02	  -4.0933940e-16	  -6.5183809e-17	   4.4924839e-02	   5.2588390e-02	  -3.6008970e-16	   4.0418728e-02	   3.6543364e-02	   2.8158735e-15	   2.1747988e-03	   6.0290437e-02	  -6.4738205e-02	   1.3460653e-02	   1.3241474e-02	  -2.0844430e-01	  -1.5981508e-15	   1.9684533e-01	   6.7801094e-01	  -1.4399319e-01	  -1.5554377e-01	  -1.6222371e-16	   7.1355676e-02	  -5.9731315e-02	   8.9964778e-01	  -1.8462738e-01	  -5.2249176e-15	  -3.9003715e-02	  -4.7661412e-02	  -8.1534306e-02	  -1.5150446e-01	  -2.5060938e-15	  -2.4051318e-01	  -1.9265402e-01	   4.5117881e-16	   1.8568512e-16	  -7.8117806e-02	  -3.5672470e-02	   9.4192068e-17	  -6.9890276e-02	  -8.4704682e-02	  -1.9701690e-15	   3.2441709e-02	  -2.4030752e-02	  -4.4977225e-01	  -4.9470943e-02	   2.1154190e-01	  -1.2382272e-01	  -1.0389944e-15	   1.4332364e-01	   3.4969002e-01	   1.4106777e-02	   7.3606954e-02	  -9.3034697e-16	   7.2617285e-02	   1.1797525e-01	   2.2597353e-01	  -3.9776371e-01	  -2.0066682e-14	  -2.3869406e-01	  -1.9192013e-01	  -1.1120406e-02	  -9.0550342e-02	  -3.7008524e-15	  -2.6355849e-01	  -1.4340190e-01	   4.1839408e-17	   1.2050131e-16	  -3.3192967e-02	   1.6915919e-02	  -2.6589763e-16	  -2.9471548e-02	  -4.8161317e-02	   8.4570449e-16	   3.4616508e-02	   3.6259685e-02	
   2.5500000e+00	  -3.9329469e-01	  -6.4816607e-02	   2.0003829e-01	   8.2940409e-02	   7.3884875e-16	  -6.3919011e-02	  -2.9467183e-01	   1.5822351e-01	   2.2995298e-01	  -8.1780710e-16	   1.3897230e-02	   1.6906529e-01	  -6.7952855e-01	  -2.0841763e-01	  -1.5120398e-14	  -2.0007318e-01	  -1.4004464e-01	   7.1039102e-02	   6.5345400e-02	  -1.2462647e-15	  -2.2864856e-02	   4.6518833e-02	  -3.9356161e-16	  -6.1962021e-17	   4.4249892e-02	   5.4798433e-02	  -3.3273790e-16	   4.1853037e-02	   3.7213806e-02	   2.8626418e-15	   1.4604284e-03	   6.2355132e-02	  -6.2082054e-02	   1.5525213e-02	   1.5147114e-02	  -2.0824477e-01	  -1.6534106e-15	   2.0566898e-01	   6.4313016e-01	  -1.4356774e-01	  -1.5743309e-01	  -1.4525510e-16	   5.7100547e-02	  -5.6134864e-02	   9.1299428e-01	  -1.8660610e-01	  -5.2775807e-15	  -4.2602712e-02	  -5.8855730e-02	  -8.1705221e-02	  -1.5798865e-01	  -2.5311202e-15	  -2.4083791e-01	  -1.8730831e-01	   4.3197565e-16	   1.8746469e-16	  -7.9045810e-02	  -3.7197666e-02	   9.5417240e-17	  -7.1277976e-02	  -8.5961746e-02	  -1.9942917e-15	   3.1590674e-02	  -2.4786904e-02	  -4.5537674e-01	  -4.9291394e-02	   2.1518541e-01	  -1.2530436e-01	  -9.1456186e-16	   1.4174997e-01	   3.4845834e-01	   1.4655770e-02	   7.2519888e-02	  -9.6306220e-16	   7.0997776e-02	   1.1293043e-01	   2.3346573e-01	  -3.9502373e-01	  -2.0397978e-14	  -2.4267589e-01	  -1.9890037e-01	  -1.0666119e-02	  -9.2643249e-02	  -3.7773849e-15	  -2.6370277e-01	  -1.4078948e-01	   3.8414045e-17	   1.2550267e-16	  -3.4795918e-02	   1.7600767e-02	  -2.3732066e-16	  -2.9424939e-02	  -4.8747940e-02	   8.6835007e-16	   3.3051102e-02	   3.7568228e-02	
   2.6000000e+00	  -4.0152339e-01	  -6.6595194e-02	   2.0140458e-01	   8.1048103e-02	   9.1147350e-16	  -7.4016775e-02	  -2.6066748e-01	   1.5754560e-01	   2.3014616e-01	  -8.7104267e-16	   2.4971477e-02	   1.5932745e-01	  -6.8187673e-01	  -2.0269481e-01	  -1.5410349e-14	  -2.0117757e-01	  -1.3433964e-01	   7.1711302e-02	   6.8788420e-02	  -1.2958575e-15	  -2.2565482e-02	   4.4239800e-02	  -3.7292979e-16	  -5.8911602e-17	   4.3516129e-02	   5.6885159e-02	  -3.0564817e-16	   4.3406379e-02	   3.7992308e-02	   2.9104655e-15	   8.4071769e-04	   6.4245066e-02	  -5.9281111e-02	   1.7513180e-02	   1.7594392e-02	  -2.0774134e-01	  -1.7060529e-15	   2.1446097e-01	   6.0783027e-01	  -1.4225636e-01	  -1.5870446e-01	  -1.2517756e-16	   4.4816133e-02	  -5.0946618e-02	   9.2213722e-01	  -1.8947814e-01	  -5.3298871e-15	  -4.5248140e-02	  -7.2053732e-02	  -8.1998797e-02	  -1.6325359e-01	  -2.5558103e-15	  -2.4105179e-01	  -1.8230213e-01	   4.0649959e-16	   1.8985023e-16	  -7.9876783e-02	  -3.8737338e-02	   9.6354175e-17	  -7.2663109e-02	  -8.7197056e-02	  -2.0178622e-15	   3.0651574e-02	  -2.5477282e-02	  -4.6080450e-01	  -4.9082014e-02	   2.1899897e-01	  -1.2669323e-01	  -7.9457944e-16	   1.4044420e-01	   3.4716278e-01	   1.5289238e-02	   7.1441696e-02	  -9.9622024e-16	   6.9787610e-02	   1.0838083e-01	   2.4026049e-01	  -3.9217295e-01	  -2.0740236e-14	  -2.4642571e-01	  -2.0639338e-01	  -1.0287495e-02	  -9.4465168e-02	  -3.8516678e-15	  -2.6361727e-01	  -1.3806234e-01	   3.3569799e-17	   1.3093863e-16	  -3.6360654e-02	   1.8147821e-02	  -2.0929400e-16	  -2.9256730e-02	  -4.9204748e-02	   8.9260335e-16	   3.1492291e-02	   3.8767784e-02	
   2.6500000e+00	  -4.0968498e-01	  -6.8265743e-02	   2.0239236e-01	   7.8965759e-02	   1.0776648e-15	  -8.3473677e-02	  -2.2689843e-01	   1.5612396e-01	   2.2977600e-01	  -9.2741824e-16	   3.4203590e-02	   1.4866983e-01	  -6.8056789e-01	  -1.9594018e-01	  -1.5711654e-14	  -2.0302842e-01	  -1.2727256e-01	   7.2429879e-02	   7.1221013e-02	  -1.3435773e-15	  -2.2125119e-02	   4.2491520e-02	  -3.4792627e-16	  -5.6116493e-17	   4.2753641e-02	   5.8834741e-02	  -2.7939709e-16	   4.5070912e-02	   3.8891844e-02	   2.9589653e-15	   3.3905754e-04	   6.5937607e-02	  -5.6357774e-02	   1.9412263e-02	   2.0574143e-02	  -2.0695572e-01	  -1.7562215e-15	   2.2300149e-01	   5.7288368e-01	  -1.4011600e-01	  -1.5940220e-01	  -1.0233887e-16	   3.4875406e-02	  -4.4317017e-02	   9.2685358e-01	  -1.9326446e-01	  -5.3817889e-15	  -4.6904464e-02	  -8.7062682e-02	  -8.2422133e-02	  -1.6722263e-01	  -2.5802965e-15	  -2.4118137e-01	  -1.7770893e-01	   3.7526826e-16	   1.9290178e-16	  -8.0611637e-02	  -4.0276764e-02	   9.7055504e-17	  -7.4039565e-02	  -8.8417363e-02	  -2.0407735e-15	   2.9625426e-02	  -2.6096669e-02	  -4.6604275e-01	  -4.8853480e-02	   2.2296651e-01	  -1.2798996e-01	  -6.7855669e-16	   1.3952781e-01	   3.4598526e-01	   1.6007957e-02	   7.0373796e-02	  -1.0297571e-15	   6.9078997e-02	   1.0435281e-01	   2.4628569e-01	  -3.8920464e-01	  -2.1093443e-14	  -2.4993289e-01	  -2.1433524e-01	  -9.9922536e-03	  -9.6001618e-02	  -3.9238738e-15	  -2.6330649e-01	  -1.3521741e-01	   2.7341984e-17	   1.3678528e-16	  -3.7857996e-02	   1.8557976e-02	  -1.8234159e-16	  -2.8968653e-02	  -4.9525518e-02	   9.1819176e-16	   2.9964484e-02	   3.9840938e-02	
   2.7000000e+00	  -4.1774256e-01	  -6.9837150e-02	   2.0300471e-01	   7.6707268e-02	   1.2382816e-15	  -9.1925248e-02	  -1.9398428e-01	   1.5403555e-01	   2.2889893e-01	  -9.8658480e-16	   4.1377744e-02	   1.3728002e-01	  -6.7547985e-01	  -1.8814400e-01	  -1.6023921e-14	  -2.0562966e-01	  -1.1899960e-01	   7.3190224e-02	   7.2600239e-02	  -1.3895614e-15	  -2.1523895e-02	   4.1336147e-02	  -3.1912321e-16	  -5.3648743e-17	   4.1990950e-02	   6.0631357e-02	  -2.5456071e-16	   4.6836153e-02	   3.9924014e-02	   3.0076479e-15	  -2.2864930e-05	   6.7413482e-02	  -5.3337972e-02	   2.1223557e-02	   2.4062625e-02	  -2.0590148e-01	  -1.8041249e-15	   2.3102905e-01	   5.3910772e-01	  -1.3722643e-01	  -1.5958331e-01	  -7.7107093e-17	   2.7566489e-02	  -3.6419081e-02	   9.2695257e-01	  -1.9795830e-01	  -5.4333199e-15	  -4.7564863e-02	  -1.0365359e-01	  -8.2977402e-02	  -1.6984382e-01	  -2.6046684e-15	  -2.4125122e-01	  -1.7358654e-01	   3.3890793e-16	   1.9665194e-16	  -8.1250323e-02	  -4.1799186e-02	   9.7578877e-17	  -7.5399831e-02	  -8.9629005e-02	  -2.0628725e-15	   2.8514829e-02	  -2.6640896e-02	  -4.7108054e-01	  -4.8613593e-02	   2.2706733e-01	  -1.2919421e-01	  -5.6584338e-16	   1.3910380e-01	   3.4512344e-01	   1.6809121e-02	   6.9315622e-02	  -1.0636919e-15	   6.8944234e-02	   1.0086094e-01	   2.5147271e-01	  -3.8610230e-01	  -2.1457241e-14	  -2.5319452e-01	  -2.2265319e-01	  -9.7871773e-03	  -9.7243577e-02	  -3.9942297e-15	  -2.6277511e-01	  -1.3225040e-01	   1.9784727e-17	   1.4300320e-16	  -3.9259373e-02	   1.8832171e-02	  -1.5698183e-16	  -2.8563678e-02	  -4.9704991e-02	   9.4477537e-16	   2.8491964e-02	   4.0772586e-02	
   2.7500000e+00	  -4.2565728e-01	  -7.1328639e-02	   2.0325413e-01	   7.4280664e-02	   1.3943662e-15	  -9.9015640e-02	  -1.6255509e-01	   1.5137143e-01	   2.2757853e-01	  -1.0482632e-15	   4.6342050e-02	   1.2535013e-01	  -6.6651418e-01	  -1.7931577e-01	  -1.6346373e-14	  -2.0896593e-01	  -1.0969702e-01	   7.3983870e-02	   7.2901695e-02	  -1.4340487e-15	  -2.0744314e-02	   4.0819280e-02	  -2.8716109e-16	  -5.1563943e-17	   4.1253817e-02	   6.2257012e-02	  -2.3167792e-16	   4.8689184e-02	   4.1098079e-02	   3.0559037e-15	  -2.2571012e-04	   6.8657221e-02	  -5.0251355e-02	   2.2961575e-02	   2.8022668e-02	  -2.0458582e-01	  -1.8500299e-15	   2.3826715e-01	   5.0734044e-01	  -1.3368429e-01	  -1.5931324e-01	  -4.9857451e-17	   2.3092178e-02	  -2.7441302e-02	   9.2227163e-01	  -2.0352428e-01	  -5.4845692e-15	  -4.7248951e-02	  -1.2157108e-01	  -8.3661788e-02	  -1.7108869e-01	  -2.6289687e-15	  -2.4128369e-01	  -1.6997552e-01	   2.9813155e-16	   2.0110310e-16	  -8.1791389e-02	  -4.3285835e-02	   9.7973474e-17	  -7.6735072e-02	  -9.0837307e-02	  -2.0839490e-15	   2.7324150e-02	  -2.7106891e-02	  -4.7590864e-01	  -4.8367065e-02	   2.3127679e-01	  -1.3030515e-01	  -4.5566369e-16	   1.3925151e-01	   3.4478536e-01	   1.7687133e-02	   6.8265288e-02	  -1.0981207e-15	   6.9434228e-02	   9.7908827e-02	   2.5575746e-01	  -3.8284006e-01	  -2.1830942e-14	  -2.5621488e-01	  -2.3126810e-01	  -9.6779171e-03	  -9.8187000e-02	  -4.0630175e-15	  -2.6202800e-01	  -1.2915624e-01	   1.0970460e-17	   1.4953916e-16	  -4.0537572e-02	   1.8971177e-02	  -1.3370445e-16	  -2.8045889e-02	  -4.9739228e-02	   9.7195465e-16	   2.7098440e-02	   4.1550330e-02	
